Symbol,Exchange,Company_Name,PE_Ratio,ROE,Debt_To_Equity,Revenue_Growth_YoY,Profit_Growth_YoY,Operating_Cashflow,Promoter_Holding,FII_DII_Pct,Public_Pct,Latest_Close,EMA_50,EMA_200,RSI_14,Trend
ORIENTCEM.NS,NSE,ORIENTCEM.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹205,919,998",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
VISAKAIND.NS,NSE,VISAKAIND.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹125,355,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
A2ZINFRA.NS,NSE,A2ZINFRA.NS,13.60,16.40%,0.38,12.80%,14.50%,"₹20,400,001",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
APEX.NS,NSE,APEX.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹612,074,982",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
CELLO.NS,NSE,CELLO.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹545,550,018",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
MAYURUNIQ.NS,NSE,MAYURUNIQ.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹1,218,524,963",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
HCG.NS,NSE,HCG.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹970,274,963",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
REPCOHOME.NS,NSE,REPCOHOME.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹612,375,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
OSWALGREEN.NS,NSE,OSWALGREEN.NS,21.98,16.40%,0.38,12.80%,14.50%,"₹32,969,999",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GSLSU.NS,NSE,GSLSU.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹46,980,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
NIBE.NS,NSE,NIBE.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹2,354,399,963",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SHARDACROP.NS,NSE,SHARDACROP.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹1,362,824,982",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
MBEL.NS,NSE,MBEL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹500,625,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
UYFINCORP.NS,NSE,UYFINCORP.NS,16.58,16.40%,0.38,12.80%,14.50%,"₹24,870,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
MAHLOG.NS,NSE,MAHLOG.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹582,599,991",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
WHEELS.NS,NSE,WHEELS.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹2,216,399,963",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
PSPPROJECT.NS,NSE,PSPPROJECT.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹1,622,100,037",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
PARASPETRO.NS,NSE,PARASPETRO.NS,2.04,16.40%,0.38,12.80%,14.50%,"₹3,060,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
AARTIDRUGS.NS,NSE,AARTIDRUGS.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹632,400,009",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GINNIFILA.NS,NSE,GINNIFILA.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹76,590,002",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
IVC.NS,NSE,IVC.NS,8.36,16.40%,0.38,12.80%,14.50%,"₹12,539,999",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ZFCVINDIA.NS,NSE,ZFCVINDIA.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹3,537,900,146",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
PARSVNATH.NS,NSE,PARSVNATH.NS,2.22,16.40%,0.38,12.80%,14.50%,"₹3,330,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GICHSGFIN.NS,NSE,GICHSGFIN.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹224,849,991",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
COMFINTE.NS,NSE,COMFINTE.NS,5.60,16.40%,0.38,12.80%,14.50%,"₹8,400,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
HLVLTD.NS,NSE,HLVLTD.NS,7.45,16.40%,0.38,12.80%,14.50%,"₹11,175,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
TPLPLASTEH.NS,NSE,TPLPLASTEH.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹122,084,999",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SIKA.NS,NSE,SIKA.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹1,782,000,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
MADHAVIPL.NS,NSE,MADHAVIPL.NS,8.30,16.40%,0.38,12.80%,14.50%,"₹12,450,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
IPL.NS,NSE,IPL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹234,254,997",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SUPREMEENG.NS,NSE,SUPREMEENG.NS,1.71,16.40%,0.38,12.80%,14.50%,"₹2,565,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SETCO.NS,NSE,SETCO.NS,18.25,16.40%,0.38,12.80%,14.50%,"₹27,375,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
JAYKAY.NS,NSE,JAYKAY.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹260,580,002",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
BANSALWIRE.NS,NSE,BANSALWIRE.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹478,875,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
AAKASH.NS,NSE,AAKASH.NS,9.16,16.40%,0.38,12.80%,14.50%,"₹13,740,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
LTTS.NS,NSE,LTTS.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹5,262,450,073",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ASKAUTOLTD.NS,NSE,ASKAUTOLTD.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹709,275,009",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
VGL.NS,NSE,VGL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹93,000,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
AAVAS.NS,NSE,AAVAS.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹2,251,350,037",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
APLLTD.NS,NSE,APLLTD.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹1,275,074,982",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
MEDICO.NS,NSE,MEDICO.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹58,439,999",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
PVRINOX.NS,NSE,PVRINOX.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹1,510,500,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
MANORAMA.NS,NSE,MANORAMA.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹2,412,299,927",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
DEEPINDS.NS,NSE,DEEPINDS.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹688,125,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
PRECAM.NS,NSE,PRECAM.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹214,304,993",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GOKUL.NS,NSE,GOKUL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹61,125,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
MKPL.NS,NSE,MKPL.NS,4.50,16.40%,0.38,12.80%,14.50%,"₹6,750,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
KPEL.NS,NSE,KPEL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹485,250,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
TEXINFRA.NS,NSE,TEXINFRA.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹171,029,995",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
RIIL.NS,NSE,RIIL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹1,178,100,037",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SANGAMIND.NS,NSE,SANGAMIND.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹944,100,037",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
HTMEDIA.NS,NSE,HTMEDIA.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹41,115,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GREENPANEL.NS,NSE,GREENPANEL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹303,089,996",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
RPPL.NS,NSE,RPPL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹33,780,001",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
CARRARO.NS,NSE,CARRARO.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹845,175,018",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
STAR.NS,NSE,STAR.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹1,589,399,963",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
STOVEKRAFT.NS,NSE,STOVEKRAFT.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹1,148,625,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SOXS,US,SOXS,22.50,16.40%,0.38,12.80%,14.50%,"₹69,630,301",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
TZA,US,TZA,22.50,16.40%,0.38,12.80%,14.50%,"₹59,504,997",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
BITO,US,BITO,8.81,16.40%,0.38,12.80%,14.50%,"₹13,222,499",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GPUS,US,GPUS,0.13,16.40%,0.38,12.80%,14.50%,"₹192,900",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
NVDA,US,NVDA,22.50,16.40%,0.38,12.80%,14.50%,"₹313,815,010",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
AAL,US,AAL,15.82,16.40%,0.38,12.80%,14.50%,"₹23,737,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SPCX,US,SPCX,22.50,16.40%,0.38,12.80%,14.50%,"₹202,155,006",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
INTC,US,INTC,22.50,16.40%,0.38,12.80%,14.50%,"₹152,917,648",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
NOK,US,NOK,10.99,16.40%,0.38,12.80%,14.50%,"₹16,485,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SNDQ,US,SNDQ,3.13,16.40%,0.38,12.80%,14.50%,"₹4,695,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SOFI,US,SOFI,18.10,16.40%,0.38,12.80%,14.50%,"₹27,157,499",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
TQQQ,US,TQQQ,22.50,16.40%,0.38,12.80%,14.50%,"₹110,625,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SKHY,US,SKHY,22.50,16.40%,0.38,12.80%,14.50%,"₹261,997,490",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
NU,US,NU,14.15,16.40%,0.38,12.80%,14.50%,"₹21,217,501",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SQQQ,US,SQQQ,22.50,16.40%,0.38,12.80%,14.50%,"₹58,965,002",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ONDS,US,ONDS,7.03,16.40%,0.38,12.80%,14.50%,"₹10,537,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
MSTU,US,MSTU,2.02,16.40%,0.38,12.80%,14.50%,"₹3,022,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
T,US,T,21.41,16.40%,0.38,12.80%,14.50%,"₹32,107,501",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
OPEN,US,OPEN,4.74,16.40%,0.38,12.80%,14.50%,"₹7,117,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
NVD,US,NVD,4.68,16.40%,0.38,12.80%,14.50%,"₹7,020,150",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SMCI,US,SMCI,22.50,16.40%,0.38,12.80%,14.50%,"₹39,930,001",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
DRAM,US,DRAM,22.50,16.40%,0.38,12.80%,14.50%,"₹85,267,502",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
AAPL,US,AAPL,22.50,16.40%,0.38,12.80%,14.50%,"₹490,522,522",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
PMI,US,PMI,0.15,16.40%,0.38,12.80%,14.50%,"₹227,250",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SOXL,US,SOXL,22.50,16.40%,0.38,12.80%,14.50%,"₹244,562,553",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
TSLL,US,TSLL,12.43,16.40%,0.38,12.80%,14.50%,"₹18,637,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
PATH,US,PATH,11.88,16.40%,0.38,12.80%,14.50%,"₹17,812,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SPY,US,SPY,22.50,16.40%,0.38,12.80%,14.50%,"₹1,130,850,037",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
MRVL,US,MRVL,22.50,16.40%,0.38,12.80%,14.50%,"₹310,717,506",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
AMZN,US,AMZN,22.50,16.40%,0.38,12.80%,14.50%,"₹382,605,011",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
KEEL,US,KEEL,4.38,16.40%,0.38,12.80%,14.50%,"₹6,562,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
PLUG,US,PLUG,2.19,16.40%,0.38,12.80%,14.50%,"₹3,285,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
YHC,US,YHC,2.01,16.40%,0.38,12.80%,14.50%,"₹3,015,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
MU,US,MU,22.50,16.40%,0.38,12.80%,14.50%,"₹1,362,885,040",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
F,US,F,14.26,16.40%,0.38,12.80%,14.50%,"₹21,382,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GRAB,US,GRAB,3.86,16.40%,0.38,12.80%,14.50%,"₹5,790,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
IBIT,US,IBIT,22.50,16.40%,0.38,12.80%,14.50%,"₹55,222,498",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SPDN,US,SPDN,8.62,16.40%,0.38,12.80%,14.50%,"₹12,928,950",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
CPOP,US,CPOP,0.47,16.40%,0.38,12.80%,14.50%,"₹697,650",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SBEV,US,SBEV,0.10,16.40%,0.38,12.80%,14.50%,"₹153,900",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
AMC,US,AMC,2.06,16.40%,0.38,12.80%,14.50%,"₹3,082,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SNXX,US,SNXX,19.13,16.40%,0.38,12.80%,14.50%,"₹28,694,999",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
QQQ,US,QQQ,22.50,16.40%,0.38,12.80%,14.50%,"₹1,073,144,806",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
EOSER,US,EOSER,0.03,16.40%,0.38,12.80%,14.50%,"₹50,550",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
PFE,US,PFE,22.50,16.40%,0.38,12.80%,14.50%,"₹37,087,501",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
NFLX,US,NFLX,22.50,16.40%,0.38,12.80%,14.50%,"₹110,902,496",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
TSLA,US,TSLA,22.50,16.40%,0.38,12.80%,14.50%,"₹596,384,995",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
PLTD,US,PLTD,7.68,16.40%,0.38,12.80%,14.50%,"₹11,522,250",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SNAP,US,SNAP,4.78,16.40%,0.38,12.80%,14.50%,"₹7,177,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
MSFT,US,MSFT,22.50,16.40%,0.38,12.80%,14.50%,"₹594,509,995",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
MARA,US,MARA,12.16,16.40%,0.38,12.80%,14.50%,"₹18,240,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
PLTR,US,PLTR,22.50,16.40%,0.38,12.80%,14.50%,"₹200,422,508",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
IREN,US,IREN,22.50,16.40%,0.38,12.80%,14.50%,"₹59,550,001",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
JOBY,US,JOBY,7.76,16.40%,0.38,12.80%,14.50%,"₹11,647,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
BMNR,US,BMNR,15.96,16.40%,0.38,12.80%,14.50%,"₹23,940,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
RIVN,US,RIVN,17.94,16.40%,0.38,12.80%,14.50%,"₹26,917,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
BB,US,BB,10.56,16.40%,0.38,12.80%,14.50%,"₹15,847,499",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
CDE,US,CDE,15.88,16.40%,0.38,12.80%,14.50%,"₹23,820,150",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ACHR,US,ACHR,4.80,16.40%,0.38,12.80%,14.50%,"₹7,200,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
CMCSA,US,CMCSA,22.50,16.40%,0.38,12.80%,14.50%,"₹35,234,851",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
EDBL,US,EDBL,3.41,16.40%,0.38,12.80%,14.50%,"₹5,115,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
XLF,US,XLF,22.50,16.40%,0.38,12.80%,14.50%,"₹84,929,998",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SPCE,US,SPCE,2.69,16.40%,0.38,12.80%,14.50%,"₹4,036,650",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
BAC,US,BAC,22.50,16.40%,0.38,12.80%,14.50%,"₹92,250,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
DRIP,US,DRIP,22.50,16.40%,0.38,12.80%,14.50%,"₹71,280,001",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
TE,US,TE,6.59,16.40%,0.38,12.80%,14.50%,"₹9,885,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GOOGL,US,GOOGL,22.50,16.40%,0.38,12.80%,14.50%,"₹555,727,478",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
RIG,US,RIG,5.16,16.40%,0.38,12.80%,14.50%,"₹7,739,850",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
RGTI,US,RGTI,15.22,16.40%,0.38,12.80%,14.50%,"₹22,830,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
TSLG,US,TSLG,6.18,16.40%,0.38,12.80%,14.50%,"₹9,262,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ORCL,US,ORCL,22.50,16.40%,0.38,12.80%,14.50%,"₹199,259,995",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SSPC,US,SSPC,15.65,16.40%,0.38,12.80%,14.50%,"₹23,482,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
BYND,US,BYND,0.64,16.40%,0.38,12.80%,14.50%,"₹961,350",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
RDW,US,RDW,9.54,16.40%,0.38,12.80%,14.50%,"₹14,310,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SMR,US,SMR,8.37,16.40%,0.38,12.80%,14.50%,"₹12,555,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
XLE,US,XLE,22.50,16.40%,0.38,12.80%,14.50%,"₹84,052,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
WULF,US,WULF,19.78,16.40%,0.38,12.80%,14.50%,"₹29,672,101",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
AVGO,US,AVGO,22.50,16.40%,0.38,12.80%,14.50%,"₹588,359,985",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
RKT,US,RKT,14.72,16.40%,0.38,12.80%,14.50%,"₹22,080,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
BBD,US,BBD,3.63,16.40%,0.38,12.80%,14.50%,"₹5,445,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ETHA,US,ETHA,14.51,16.40%,0.38,12.80%,14.50%,"₹21,757,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
BURU,US,BURU,0.12,16.40%,0.38,12.80%,14.50%,"₹177,150",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
BBAI,US,BBAI,3.16,16.40%,0.38,12.80%,14.50%,"₹4,747,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
HYG,US,HYG,22.50,16.40%,0.38,12.80%,14.50%,"₹119,714,996",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
VZ,US,VZ,22.50,16.40%,0.38,12.80%,14.50%,"₹64,267,502",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
CXAI,US,CXAI,0.15,16.40%,0.38,12.80%,14.50%,"₹221,250",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
HPE,US,HPE,22.50,16.40%,0.38,12.80%,14.50%,"₹69,929,998",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
HOOD,US,HOOD,22.50,16.40%,0.38,12.80%,14.50%,"₹173,939,999",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
AMD,US,AMD,22.50,16.40%,0.38,12.80%,14.50%,"₹789,487,518",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
HL,US,HL,15.27,16.40%,0.38,12.80%,14.50%,"₹22,905,149",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SPCH,US,SPCH,9.31,16.40%,0.38,12.80%,14.50%,"₹13,972,499",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
EEM,US,EEM,22.50,16.40%,0.38,12.80%,14.50%,"₹98,002,499",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
LIMN,US,LIMN,0.11,16.40%,0.38,12.80%,14.50%,"₹170,700",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
DFNS,US,DFNS,0.07,16.40%,0.38,12.80%,14.50%,"₹99,900",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
CRWV,US,CRWV,22.50,16.40%,0.38,12.80%,14.50%,"₹116,625,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
BTCZ,US,BTCZ,5.34,16.40%,0.38,12.80%,14.50%,"₹8,010,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
AUR,US,AUR,6.01,16.40%,0.38,12.80%,14.50%,"₹9,015,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
HIVE,US,HIVE,3.21,16.40%,0.38,12.80%,14.50%,"₹4,815,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
DAMD,US,DAMD,1.60,16.40%,0.38,12.80%,14.50%,"₹2,400,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
LASE,US,LASE,1.24,16.40%,0.38,12.80%,14.50%,"₹1,852,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
FXI,US,FXI,22.50,16.40%,0.38,12.80%,14.50%,"₹51,532,499",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
JBLU,US,JBLU,5.59,16.40%,0.38,12.80%,14.50%,"₹8,392,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
NIO,US,NIO,5.07,16.40%,0.38,12.80%,14.50%,"₹7,597,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
LQD,US,LQD,22.50,16.40%,0.38,12.80%,14.50%,"₹161,362,495",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
QBTS,US,QBTS,18.25,16.40%,0.38,12.80%,14.50%,"₹27,375,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
BTBT,US,BTBT,1.59,16.40%,0.38,12.80%,14.50%,"₹2,382,750",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
